tweet_id,favorites,retweets,user_favourites,date_time
813096984823349248,10421,3551,145807,2016-12-25 19:00:02
813081950185472002,9765,2733,145807,2016-12-25 18:00:17
813066809284972545,7814,1910,145807,2016-12-25 17:00:08
813051746834595840,20641,7206,145807,2016-12-25 16:00:16
812781120811126785,7434,1865,145807,2016-12-24 22:04:54
812709060537683968,6520,1413,145807,2016-12-24 17:18:34
812503143955202048,5973,1191,145807,2016-12-24 03:40:19
812466873996607488,7861,1892,145807,2016-12-24 01:16:12
812372279581671427,13464,3595,145807,2016-12-23 19:00:19
811985624773361665,7169,1372,145807,2016-12-22 17:23:53
811744202451197953,7431,1557,145807,2016-12-22 01:24:33
811647686436880384,5529,721,145807,2016-12-21 19:01:02
811627233043480576,12572,3002,145807,2016-12-21 17:39:46
811386762094317568,20640,6257,145807,2016-12-21 01:44:13
810984652412424192,5237,1402,145807,2016-12-19 23:06:23
810896069567610880,8878,1731,145807,2016-12-19 17:14:23
810657578271330305,10816,2578,145807,2016-12-19 01:26:42
810284430598270976,34718,11015,145807,2016-12-18 00:43:57
810254108431155201,14501,3306,145807,2016-12-17 22:43:27
809920764300447744,15356,3865,145807,2016-12-17 00:38:52
809808892968534016,0,4808,145807,2016-12-16 17:14:20
809448704142938112,6855,1436,145807,2016-12-15 17:23:04
809220051211603969,19634,5488,145807,2016-12-15 02:14:29
809084759137812480,13050,3462,145807,2016-12-14 17:16:53
808838249661788160,9980,2980,145807,2016-12-14 00:57:20
808733504066486276,7798,2117,145807,2016-12-13 18:01:07
808501579447930884,11152,2558,145807,2016-12-13 02:39:32
808344865868283904,41897,20422,145807,2016-12-12 16:16:49
808134635716833280,0,5802,145807,2016-12-12 02:21:26
808106460588765185,8699,2166,145807,2016-12-12 00:29:28
808001312164028416,12352,3475,145807,2016-12-11 17:31:39
807621403335917568,14397,3548,145807,2016-12-10 16:22:02
807106840509214720,116462,54280,145807,2016-12-09 06:17:20
807059379405148160,0,7193,145807,2016-12-09 03:08:45
807010152071229440,12944,3797,145807,2016-12-08 23:53:08
806629075125202948,73575,33965,145807,2016-12-07 22:38:52
806620845233815552,0,5427,145807,2016-12-07 22:06:10
806576416489959424,4828,1920,145807,2016-12-07 19:09:37
806542213899489280,10080,2319,145807,2016-12-07 16:53:43
806242860592926720,0,11412,145807,2016-12-06 21:04:11
806219024703037440,6377,1175,145807,2016-12-06 19:29:28
805958939288408065,0,5271,145807,2016-12-06 02:15:59
805932879469572096,8191,1889,145807,2016-12-06 00:32:26
805826884734976000,6484,1783,145807,2016-12-05 17:31:15
805823200554876929,0,7859,145807,2016-12-05 17:16:37
805520635690676224,5681,1629,145807,2016-12-04 21:14:20
805487436403003392,8699,2482,145807,2016-12-04 19:02:24
805207613751304193,7744,1691,145807,2016-12-04 00:30:29
804738756058218496,13509,3758,145807,2016-12-02 17:27:25
804475857670639616,6061,1974,145807,2016-12-02 00:02:45
804413760345620481,0,3170,145807,2016-12-01 19:56:00
804026241225523202,43851,15819,145807,2016-11-30 18:16:08
803773340896923648,9932,2694,145807,2016-11-30 01:31:12
803692223237865472,0,7310,145807,2016-11-29 20:08:52
803638050916102144,10806,4078,145807,2016-11-29 16:33:36
803380650405482500,7667,1849,145807,2016-11-28 23:30:47
803321560782307329,0,5215,145807,2016-11-28 19:35:59
803276597545603072,9913,2413,145807,2016-11-28 16:37:19
802952499103731712,8910,1961,145807,2016-11-27 19:09:28
802624713319034886,0,2852,145807,2016-11-26 21:26:58
802600418706604034,7018,1433,145807,2016-11-26 19:50:26
802572683846291456,8845,2473,145807,2016-11-26 18:00:13
802323869084381190,15981,5742,145807,2016-11-26 01:31:31
802265048156610565,6850,1352,145807,2016-11-25 21:37:47
802239329049477120,8985,2576,145807,2016-11-25 19:55:35
802185808107208704,0,269,145807,2016-11-25 16:22:55
801958328846974976,7666,1689,145807,2016-11-25 01:18:59
801854953262350336,1774,234,145807,2016-11-24 18:28:13
801538201127157760,8131,2036,145807,2016-11-23 21:29:33
801285448605831168,5963,804,145807,2016-11-23 04:45:12
801167903437357056,24149,5802,145807,2016-11-22 20:58:07
801127390143516673,0,3885,145807,2016-11-22 18:17:08
801115127852503040,7976,2067,145807,2016-11-22 17:28:25
800859414831898624,676,96,145808,2016-11-22 00:32:18
800855607700029440,0,1582,145807,2016-11-22 00:17:10
800751577355128832,10455,2750,145807,2016-11-21 17:23:47
800513324630806528,12997,2948,145807,2016-11-21 01:37:04
800459316964663297,9401,2141,145807,2016-11-20 22:02:27
800443802682937345,0,4236,145807,2016-11-20 21:00:48
800388270626521089,11030,2765,145807,2016-11-20 17:20:08
800188575492947969,0,3868,145807,2016-11-20 04:06:37
800141422401830912,15089,2496,145807,2016-11-20 00:59:15
800018252395122689,27972,12900,145807,2016-11-19 16:49:49
799774291445383169,0,4587,145807,2016-11-19 00:40:24
799757965289017345,8291,2122,145807,2016-11-18 23:35:32
799422933579902976,7971,1893,145807,2016-11-18 01:24:14
799308762079035393,0,5369,145807,2016-11-17 17:50:33
799297110730567681,9749,2699,145807,2016-11-17 17:04:16
799063482566066176,8004,2434,145807,2016-11-17 01:35:54
798933969379225600,12921,4377,145807,2016-11-16 17:01:16
798925684722855936,7432,1418,145807,2016-11-16 16:28:21
798705661114773508,0,6535,145807,2016-11-16 01:54:03
798701998996647937,0,7639,145807,2016-11-16 01:39:30
798697898615730177,0,6423,145807,2016-11-16 01:23:12
798694562394996736,0,4869,145807,2016-11-16 01:09:57
798686750113755136,0,2293,145807,2016-11-16 00:38:54
798682547630837760,0,4670,145807,2016-11-16 00:22:12
798673117451325440,0,5475,145807,2016-11-15 23:44:44
798665375516884993,0,3851,145807,2016-11-15 23:13:58
798644042770751489,0,1818,145807,2016-11-15 21:49:12
798628517273620480,0,1944,145807,2016-11-15 20:47:30
798585098161549313,0,5577,145807,2016-11-15 17:54:59
798576900688019456,0,5745,145807,2016-11-15 17:22:24
798340744599797760,0,3271,145808,2016-11-15 01:44:00
798209839306514432,10295,2505,145807,2016-11-14 17:03:50
797971864723324932,11446,3053,145807,2016-11-14 01:18:12
797545162159308800,14384,4800,145807,2016-11-12 21:02:38
797236660651966464,19685,6451,145807,2016-11-12 00:36:46
797165961484890113,222,26,145807,2016-11-11 19:55:50
796904159865868288,0,8778,145807,2016-11-11 02:35:32
796865951799083009,7595,1892,145807,2016-11-11 00:03:42
796759840936919040,11660,2982,145807,2016-11-10 17:02:03
796563435802726400,0,7105,145807,2016-11-10 04:01:37
796484825502875648,7483,1724,145807,2016-11-09 22:49:15
796387464403357696,10853,4072,145807,2016-11-09 16:22:22
796177847564038144,0,14035,145807,2016-11-09 02:29:25
796149749086875649,31850,14035,145807,2016-11-09 00:37:46
796125600683540480,4908,1765,145807,2016-11-08 23:01:49
796116448414461957,8972,2365,145807,2016-11-08 22:25:27
796080075804475393,8355,2267,145807,2016-11-08 20:00:55
796031486298386433,10666,3656,145807,2016-11-08 16:47:50
795464331001561088,48867,23133,145807,2016-11-07 03:14:10
795400264262053889,9902,2812,145807,2016-11-06 22:59:35
795076730285391872,15987,5356,145807,2016-11-06 01:33:58
794983741416415232,0,3321,145807,2016-11-05 19:24:28
794926597468000259,10100,2273,145807,2016-11-05 15:37:24
794355576146903043,0,10108,145807,2016-11-04 01:48:22
794332329137291264,9499,2635,145807,2016-11-04 00:15:59
794205286408003585,9127,3267,145807,2016-11-03 15:51:10
793962221541933056,16614,4808,145807,2016-11-02 23:45:19
793845145112371200,9119,1825,145807,2016-11-02 16:00:06
793614319594401792,0,3080,145807,2016-11-02 00:42:53
793601777308463104,7883,1586,145807,2016-11-01 23:53:02
793500921481273345,10544,2338,145807,2016-11-01 17:12:16
793286476301799424,24289,9015,145807,2016-11-01 03:00:09
793271401113350145,8594,2357,145807,2016-11-01 02:00:14
793256262322548741,19735,8209,145807,2016-11-01 01:00:05
793241302385262592,10385,3240,145807,2016-11-01 00:00:38
793226087023144960,9682,2834,145807,2016-10-31 23:00:11
793210959003287553,8820,2749,145807,2016-10-31 22:00:04
793195938047070209,15067,5530,145807,2016-10-31 21:00:23
793180763617361921,6857,1967,145807,2016-10-31 20:00:05
793165685325201412,9277,2738,145807,2016-10-31 19:00:10
793150605191548928,6110,1672,145807,2016-10-31 18:00:14
793135492858580992,6323,2463,145807,2016-10-31 17:00:11
793120401413079041,12495,3845,145807,2016-10-31 16:00:13
792913359805018113,14124,3908,145807,2016-10-31 02:17:31
792883833364439040,11158,4192,145807,2016-10-31 00:20:11
792773781206999040,7273,1648,145807,2016-10-30 17:02:53
792394556390137856,13243,4234,145807,2016-10-29 15:55:58
792050063153438720,7055,1756,145807,2016-10-28 17:07:05
791821351946420224,0,20734,145807,2016-10-28 01:58:16
791784077045166082,0,9389,145807,2016-10-27 23:30:09
791780927877898241,0,3754,145807,2016-10-27 23:17:38
791774931465953280,44528,21792,145807,2016-10-27 22:53:48
791672322847637504,11601,3080,145807,2016-10-27 16:06:04
791406955684368384,12982,4044,145807,2016-10-26 22:31:36
791312159183634433,8649,2490,145807,2016-10-26 16:14:55
791026214425268224,0,4021,145807,2016-10-25 21:18:40
790987426131050500,9693,2093,145807,2016-10-25 18:44:32
790946055508652032,16459,4602,145807,2016-10-25 16:00:09
790723298204217344,0,2265,145807,2016-10-25 01:14:59
790698755171364864,8100,1886,145807,2016-10-24 23:37:28
790581949425475584,20369,6985,145808,2016-10-24 15:53:19
790337589677002753,7730,1853,145807,2016-10-23 23:42:19
790277117346975746,12398,3120,145807,2016-10-23 19:42:02
790227638568808452,0,3493,145807,2016-10-23 16:25:25
789986466051088384,9135,2265,145807,2016-10-23 00:27:05
789960241177853952,0,4030,145807,2016-10-22 22:42:52
789903600034189313,10205,4062,145807,2016-10-22 18:57:48
789628658055020548,7381,1731,145807,2016-10-22 00:45:17
789599242079838210,6647,1885,145807,2016-10-21 22:48:24
789530877013393408,11563,3321,145807,2016-10-21 18:16:44
789314372632018944,8527,2251,145807,2016-10-21 03:56:25
789280767834746880,0,4832,145807,2016-10-21 01:42:53
789268448748703744,8991,2564,145807,2016-10-21 00:53:56
789137962068021249,9572,2737,145807,2016-10-20 16:15:26
788908386943430656,27062,12261,145807,2016-10-20 01:03:11
788765914992902144,26961,10108,145807,2016-10-19 15:37:03
788552643979468800,0,7016,145807,2016-10-19 01:29:35
788412144018661376,15321,5166,145807,2016-10-18 16:11:17
788178268662984705,7137,2055,145807,2016-10-18 00:41:57
788150585577050112,6036,1253,145807,2016-10-17 22:51:57
788070120937619456,0,3370,145807,2016-10-17 17:32:13
788039637453406209,6046,1286,145807,2016-10-17 15:31:05
787810552592695296,8505,2985,145807,2016-10-17 00:20:47
787717603741622272,10123,2724,145807,2016-10-16 18:11:26
787397959788929025,10746,2797,145807,2016-10-15 21:01:17
787322443945877504,7684,1705,145807,2016-10-15 16:01:13
787111942498508800,0,6619,145807,2016-10-15 02:04:45
786963064373534720,26257,7819,145807,2016-10-14 16:13:10
786729988674449408,0,2386,145807,2016-10-14 00:47:00
786709082849828864,18022,6010,145807,2016-10-13 23:23:56
786664955043049472,10446,2487,145807,2016-10-13 20:28:35
786595970293370880,9339,3070,145807,2016-10-13 15:54:28
786363235746385920,10737,3405,145807,2016-10-13 00:29:39
786286427768250368,7864,2774,145807,2016-10-12 19:24:27
786233965241827333,15022,4610,145807,2016-10-12 15:55:59
786051337297522688,1404,153,145807,2016-10-12 03:50:17
786036967502913536,0,6839,145807,2016-10-12 02:53:11
785927819176054784,11227,3124,145807,2016-10-11 19:39:28
785872687017132033,6613,1762,145807,2016-10-11 16:00:24
785639753186217984,7758,2194,145807,2016-10-11 00:34:48
785533386513321988,8964,1950,145807,2016-10-10 17:32:08
785515384317313025,6026,1229,145807,2016-10-10 16:20:36
785264754247995392,7162,1591,145807,2016-10-09 23:44:41
785170936622350336,11852,4721,145807,2016-10-09 17:31:53
784826020293709826,9952,3170,145807,2016-10-08 18:41:19
784517518371221505,8851,2473,145807,2016-10-07 22:15:26
784431430411685888,5651,1243,145807,2016-10-07 16:33:21
784183165795655680,19731,7859,145807,2016-10-07 00:06:50
784057939640352768,29281,10853,145807,2016-10-06 15:49:14
783839966405230592,29507,10558,145807,2016-10-06 01:23:05
783821107061198850,7261,1916,145807,2016-10-06 00:08:09
783695101801398276,10304,3144,145807,2016-10-05 15:47:27
783466772167098368,8316,2182,145807,2016-10-05 00:40:09
783391753726550016,16635,5342,145807,2016-10-04 19:42:03
783347506784731136,0,5414,145807,2016-10-04 16:46:14
783334639985389568,28652,11412,145807,2016-10-04 15:55:06
783085703974514689,8037,2147,145807,2016-10-03 23:25:55
782969140009107456,23754,7193,145807,2016-10-03 15:42:44
782747134529531904,7360,1382,145807,2016-10-03 01:00:34
782722598790725632,16985,5271,145807,2016-10-02 23:23:04
782598640137187329,7682,1835,145807,2016-10-02 15:10:30
782305867769217024,16379,5417,145807,2016-10-01 19:47:08
782021823840026624,0,6057,145807,2016-10-01 00:58:26
781955203444699136,10963,3295,145807,2016-09-30 20:33:43
781661882474196992,10273,2655,145807,2016-09-30 01:08:10
781655249211752448,3932,1105,145807,2016-09-30 00:41:48
781524693396357120,20425,5427,145807,2016-09-29 16:03:01
781308096455073793,7027,2499,145807,2016-09-29 01:42:20
781251288990355457,8275,2027,145807,2016-09-28 21:56:36
781163403222056960,9638,2694,145807,2016-09-28 16:07:23
780931614150983680,21245,7105,145807,2016-09-28 00:46:20
780858289093574656,7083,1961,145807,2016-09-27 19:54:58
780800785462489090,5388,1263,145807,2016-09-27 16:06:28
780601303617732608,11891,3285,145807,2016-09-27 02:53:48
780543529827336192,6191,1703,145807,2016-09-26 23:04:13
780496263422808064,0,3577,145807,2016-09-26 19:56:24
780476555013349377,0,109,145808,2016-09-26 18:38:05
780459368902959104,5196,1047,145807,2016-09-26 17:29:48
780192070812196864,8549,2188,145807,2016-09-25 23:47:39
780092040432480260,0,2240,145807,2016-09-25 17:10:10
780074436359819264,11918,4826,145807,2016-09-25 16:00:13
779834332596887552,18533,6839,145807,2016-09-25 00:06:08
779377524342161408,8607,3030,145807,2016-09-23 17:50:56
779124354206535695,0,17822,145807,2016-09-23 01:04:56
779056095788752897,14482,4409,145807,2016-09-22 20:33:42
778990705243029504,19571,6994,145807,2016-09-22 16:13:51
778774459159379968,0,9629,145807,2016-09-22 01:54:34
778764940568104960,848,354,145807,2016-09-22 01:16:45
778748913645780993,6751,1270,145807,2016-09-22 00:13:04
778650543019483137,5646,1461,145807,2016-09-21 17:42:10
778624900596654080,4523,987,145808,2016-09-21 16:00:17
778408200802557953,13354,4199,145807,2016-09-21 01:39:11
778396591732486144,0,11898,145807,2016-09-21 00:53:04
778383385161035776,5714,1069,145807,2016-09-21 00:00:35
778286810187399168,10180,3213,145807,2016-09-20 17:36:50
778039087836069888,8332,2573,145807,2016-09-20 01:12:28
778027034220126208,6432,1564,145807,2016-09-20 00:24:34
777953400541634568,0,3434,145807,2016-09-19 19:31:59
777885040357281792,6236,1587,145807,2016-09-19 15:00:20
777684233540206592,11017,2852,145807,2016-09-19 01:42:24
777641927919427584,0,4117,145807,2016-09-18 22:54:18
777621514455814149,8564,2448,145807,2016-09-18 21:33:11
777189768882946048,13959,4199,145807,2016-09-17 16:57:35
776819012571455488,0,13334,145807,2016-09-16 16:24:19
776813020089548800,4789,1175,145807,2016-09-16 16:00:31
776477788987613185,8632,2698,145807,2016-09-15 17:48:25
776249906839351296,0,8871,145807,2016-09-15 02:42:54
776218204058357768,29253,15404,145807,2016-09-15 00:36:55
776201521193218049,9389,2450,145807,2016-09-14 23:30:38
776113305656188928,11536,4236,145807,2016-09-14 17:40:06
776088319444877312,1799,147,145807,2016-09-14 16:00:49
775898661951791106,0,16326,145807,2016-09-14 03:27:11
775842724423557120,11465,2586,145807,2016-09-13 23:44:54
775733305207554048,13607,3885,145807,2016-09-13 16:30:07
775729183532220416,12737,4481,145807,2016-09-13 16:13:44
775364825476165632,7229,2873,145807,2016-09-12 16:05:54
775350846108426240,9944,3806,145807,2016-09-12 15:10:21
775085132600442880,15216,4587,145807,2016-09-11 21:34:30
774757898236878852,8432,1735,145807,2016-09-10 23:54:11
774639387460112384,6598,1683,145807,2016-09-10 16:03:16
774314403806253056,21321,5369,145807,2016-09-09 18:31:54
773985732834758656,10516,3753,145808,2016-09-08 20:45:53
773922284943896577,6272,1704,145807,2016-09-08 16:33:46
773704687002451968,6463,1575,145807,2016-09-08 02:09:06
773670353721753600,5238,1278,145807,2016-09-07 23:52:41
773547596996571136,21628,5969,145807,2016-09-07 15:44:53
773336787167145985,0,4905,145807,2016-09-07 01:47:12
773308824254029826,22817,7270,145807,2016-09-06 23:56:05
773247561583001600,9263,3166,145807,2016-09-06 19:52:39
773191612633579521,9787,4019,145807,2016-09-06 16:10:20
772877495989305348,8366,3767,145807,2016-09-05 19:22:09
772826264096874500,7863,2294,145807,2016-09-05 15:58:34
772615324260794368,0,3293,145807,2016-09-05 02:00:22
772581559778025472,6345,1656,145807,2016-09-04 23:46:12
772193107915964416,5882,1344,145807,2016-09-03 22:02:38
772152991789019136,3726,1104,145807,2016-09-03 19:23:13
772117678702071809,3690,718,145808,2016-09-03 17:02:54
772114945936949249,2673,458,145807,2016-09-03 16:52:02
772102971039580160,3921,910,145807,2016-09-03 16:04:27
771908950375665664,6414,1830,145807,2016-09-03 03:13:29
771770456517009408,11735,3271,145807,2016-09-02 18:03:10
771500966810099713,8091,2540,145807,2016-09-02 00:12:18
771380798096281600,10261,4905,145807,2016-09-01 16:14:48
771171053431250945,0,7224,145807,2016-09-01 02:21:21
771136648247640064,8942,2840,145807,2016-09-01 00:04:38
771102124360998913,6090,1397,145807,2016-08-31 21:47:27
771014301343748096,6736,1606,145807,2016-08-31 15:58:28
770787852854652928,4816,1167,145807,2016-08-31 00:58:39
770772759874076672,5070,1376,145807,2016-08-30 23:58:40
770655142660169732,7191,1735,145807,2016-08-30 16:11:18
770414278348247044,6195,2039,145807,2016-08-30 00:14:12
770293558247038976,6084,1423,145807,2016-08-29 16:14:30
770093767776997377,0,2954,145807,2016-08-29 03:00:36
770069151037685760,7421,2228,145807,2016-08-29 01:22:47
769940425801170949,30539,9261,145807,2016-08-28 16:51:16
769695466921623552,6282,1636,145807,2016-08-28 00:37:54
769335591808995329,0,7505,145807,2016-08-27 00:47:53
769212283578875904,5261,1663,145807,2016-08-26 16:37:54
768970937022709760,13962,6306,145807,2016-08-26 00:38:52
768909767477751808,0,2596,145807,2016-08-25 20:35:48
768855141948723200,4085,862,145807,2016-08-25 16:58:45
768609597686943744,4014,1161,145807,2016-08-25 00:43:02
768596291618299904,4918,1242,145807,2016-08-24 23:50:10
768554158521745409,0,5666,145807,2016-08-24 21:02:45
768473857036525572,13293,3310,145807,2016-08-24 15:43:39
768193404517830656,10618,3434,145807,2016-08-23 21:09:14
767884188863397888,4642,1337,145807,2016-08-23 00:40:31
767754930266464257,15619,5215,145807,2016-08-22 16:06:54
767500508068192258,7328,2270,145807,2016-08-21 23:15:55
767191397493538821,12010,3642,145807,2016-08-21 02:47:37
767122157629476866,9941,2774,145807,2016-08-20 22:12:29
766864461642756096,0,5451,145807,2016-08-20 05:08:29
766793450729734144,4920,1321,145807,2016-08-20 00:26:19
766714921925144576,2543,364,145807,2016-08-19 19:14:16
766693177336135680,3915,774,145807,2016-08-19 17:47:52
766423258543644672,5866,1530,145807,2016-08-18 23:55:18
766313316352462849,6631,1822,145807,2016-08-18 16:38:26
766078092750233600,0,2542,145807,2016-08-18 01:03:45
766069199026450432,4124,822,145807,2016-08-18 00:28:24
766008592277377025,3667,483,145807,2016-08-17 20:27:34
765719909049503744,7065,2099,145807,2016-08-17 01:20:27
765669560888528897,5069,1201,145807,2016-08-16 22:00:23
765395769549590528,26073,3290,145807,2016-08-16 03:52:26
765371061932261376,6901,2103,145807,2016-08-16 02:14:15
765222098633691136,11368,3293,145807,2016-08-15 16:22:20
764857477905154048,6301,1725,145807,2016-08-14 16:13:27
764259802650378240,5868,1459,145807,2016-08-13 00:38:30
763956972077010945,747,52,145807,2016-08-12 04:35:10
763837565564780549,12237,4021,145807,2016-08-11 20:40:41
763183847194451968,5237,1429,145807,2016-08-10 01:23:03
763167063695355904,0,2910,145807,2016-08-10 00:16:21
763103485927849985,7192,2239,145807,2016-08-09 20:03:43
762699858130116608,11821,3493,145807,2016-08-08 17:19:51
762471784394268675,10949,6207,145807,2016-08-08 02:13:34
762464539388485633,10039,4030,145807,2016-08-08 01:44:46
762316489655476224,4674,1081,145807,2016-08-07 15:56:28
762035686371364864,31006,15024,145807,2016-08-06 21:20:40
761976711479193600,5265,1937,145807,2016-08-06 17:26:19
761750502866649088,0,3787,145808,2016-08-06 02:27:27
761745352076779520,4171,835,145807,2016-08-06 02:06:59
761672994376806400,48129,28136,145807,2016-08-05 21:19:27
761599872357261312,4023,1156,145807,2016-08-05 16:28:54
761371037149827077,0,17489,145807,2016-08-05 01:19:35
761334018830917632,5049,1409,145807,2016-08-04 22:52:29
761292947749015552,4375,1054,145807,2016-08-04 20:09:17
761227390836215808,5197,1515,145807,2016-08-04 15:48:47
761004547850530816,11063,3370,145807,2016-08-04 01:03:17
760893934457552897,3726,940,145807,2016-08-03 17:43:45
760656994973933572,6417,1844,145807,2016-08-03 02:02:14
760641137271070720,4854,1251,145807,2016-08-03 00:59:13
760539183865880579,7376,3511,145807,2016-08-02 18:14:06
760521673607086080,4101,1350,145807,2016-08-02 17:04:31
760290219849637889,26111,11104,145807,2016-08-02 01:44:48
760252756032651264,3847,846,145807,2016-08-01 23:15:56
760190180481531904,5547,1738,145807,2016-08-01 19:07:17
760153949710192640,0,30,145807,2016-08-01 16:43:19
759943073749200896,5787,2014,145807,2016-08-01 02:45:22
759923798737051648,14295,5451,145807,2016-08-01 01:28:46
759846353224826880,6562,1904,145807,2016-07-31 20:21:02
759793422261743616,5799,1848,145807,2016-07-31 16:50:42
759557299618865152,4560,1153,145807,2016-07-31 01:12:26
759447681597108224,8273,2386,145807,2016-07-30 17:56:51
759446261539934208,1627,470,145807,2016-07-30 17:51:13
759197388317847553,5933,1884,145807,2016-07-30 01:22:17
759159934323924993,0,1122,145807,2016-07-29 22:53:27
759099523532779520,14118,4017,145807,2016-07-29 18:53:24
759047813560868866,6305,1937,145807,2016-07-29 15:27:55
758854675097526272,3459,874,145807,2016-07-29 02:40:28
758828659922702336,10914,3724,145807,2016-07-29 00:57:05
758740312047005698,5591,1571,145807,2016-07-28 19:06:01
758474966123810816,3696,962,145807,2016-07-28 01:31:38
758467244762497024,4661,2138,145807,2016-07-28 01:00:57
758405701903519748,5063,1846,145807,2016-07-27 20:56:24
758355060040593408,3287,1021,145807,2016-07-27 17:35:10
758099635764359168,18512,9629,145807,2016-07-27 00:40:12
758041019896193024,2627,361,145807,2016-07-26 20:47:17
757741869644341248,6684,3154,145807,2016-07-26 00:58:34
757729163776290825,0,7640,145807,2016-07-26 00:08:05
757725642876129280,4416,1172,145807,2016-07-25 23:54:05
757611664640446465,4444,1062,145807,2016-07-25 16:21:11
757597904299253760,0,291,145807,2016-07-25 15:26:30
757596066325864448,4222,1022,145807,2016-07-25 15:19:12
757400162377592832,14726,6614,145807,2016-07-25 02:20:45
757393109802180609,5648,1679,145807,2016-07-25 01:52:43
757354760399941633,4389,1370,145807,2016-07-24 23:20:20
756998049151549440,6112,1917,145807,2016-07-23 23:42:53
756939218950160384,6450,1934,145807,2016-07-23 19:49:07
756651752796094464,4905,1252,145807,2016-07-23 00:46:50
756526248105566208,10129,3462,145807,2016-07-22 16:28:07
756303284449767430,3832,1071,145807,2016-07-22 01:42:09
756288534030475264,42846,17131,145807,2016-07-22 00:43:32
756275833623502848,6207,1481,145807,2016-07-21 23:53:04
755955933503782912,7102,2769,145807,2016-07-21 02:41:54
755206590534418437,15982,5168,145807,2016-07-19 01:04:16
755110668769038337,20594,10720,145807,2016-07-18 18:43:07
754874841593970688,0,7632,145807,2016-07-18 03:06:01
754856583969079297,6703,2424,145807,2016-07-18 01:53:28
754747087846248448,2519,501,145808,2016-07-17 18:38:22
754482103782404096,5136,1884,145807,2016-07-17 01:05:25
754449512966619136,3642,710,145807,2016-07-16 22:55:55
754120377874386944,7669,2271,145807,2016-07-16 01:08:03
753655901052166144,5680,2099,145807,2016-07-14 18:22:23
753420520834629632,7658,3426,145807,2016-07-14 02:47:04
753398408988139520,5580,1834,145807,2016-07-14 01:19:12
753375668877008896,7421,2240,145807,2016-07-13 23:48:51
753298634498793472,0,5482,145807,2016-07-13 18:42:44
753294487569522689,3265,1006,145807,2016-07-13 18:26:16
753039830821511168,36015,20141,145807,2016-07-13 01:34:21
753026973505581056,3809,925,145807,2016-07-13 00:43:15
752932432744185856,12241,6619,145807,2016-07-12 18:27:35
752917284578922496,6743,1516,145807,2016-07-12 17:27:23
752701944171524096,0,2763,145807,2016-07-12 03:11:42
752682090207055872,5840,1538,145807,2016-07-12 01:52:49
752660715232722944,4255,1502,145807,2016-07-12 00:27:52
752568224206688256,5323,2194,145807,2016-07-11 18:20:21
752519690950500352,7154,3327,145807,2016-07-11 15:07:30
752334515931054080,3712,1062,145807,2016-07-11 02:51:40
752309394570878976,0,15632,145807,2016-07-11 01:11:51
752173152931807232,5787,1766,145807,2016-07-10 16:10:29
751950017322246144,2978,880,145807,2016-07-10 01:23:49
751937170840121344,5043,1267,145807,2016-07-10 00:32:46
751830394383790080,5661,1878,145807,2016-07-09 17:28:29
751793661361422336,5639,2794,145807,2016-07-09 15:02:31
751598357617971201,7713,2941,145807,2016-07-09 02:06:27
751583847268179968,4263,1057,145807,2016-07-09 01:08:47
751538714308972544,4894,1209,145807,2016-07-08 22:09:27
751456908746354688,3119,969,145807,2016-07-08 16:44:23
751251247299190784,12141,5659,145807,2016-07-08 03:07:09
751205363882532864,6134,1746,145807,2016-07-08 00:04:50
751132876104687617,4920,1256,145807,2016-07-07 19:16:47
750868782890057730,4637,1314,145807,2016-07-07 01:47:22
750719632563142656,12766,4832,145807,2016-07-06 15:54:42
750506206503038976,4315,1108,145808,2016-07-06 01:46:38
750429297815552001,12788,4117,145807,2016-07-05 20:41:01
750383411068534784,4418,1101,145807,2016-07-05 17:38:41
750381685133418496,675,27,145807,2016-07-05 17:31:49
750147208377409536,3010,925,145807,2016-07-05 02:00:06
750132105863102464,3505,1241,145807,2016-07-05 01:00:05
750117059602808832,4208,1263,145807,2016-07-05 00:00:18
750101899009982464,2949,812,145807,2016-07-04 23:00:03
750086836815486976,2110,515,145807,2016-07-04 22:00:12
750071704093859840,7576,3199,145807,2016-07-04 21:00:04
750056684286914561,3068,867,145807,2016-07-04 20:00:23
750041628174217216,3070,587,145807,2016-07-04 19:00:33
750026558547456000,2642,758,145807,2016-07-04 18:00:41
750011400160841729,3134,869,145807,2016-07-04 17:00:26
749996283729883136,2961,787,145807,2016-07-04 16:00:22
749981277374128128,4952,2378,145807,2016-07-04 15:00:45
749774190421639168,4533,1275,145807,2016-07-04 01:17:51
749417653287129088,5921,1581,145807,2016-07-03 01:41:06
749403093750648834,2530,510,145807,2016-07-03 00:43:15
749395845976588288,8296,3301,145807,2016-07-03 00:14:27
749317047558017024,5323,2158,145807,2016-07-02 19:01:20
749075273010798592,5577,1994,145807,2016-07-02 03:00:36
749064354620928000,4659,1473,145807,2016-07-02 02:17:13
749036806121881602,3002,767,145807,2016-07-02 00:27:45
748977405889503236,10445,3273,145807,2016-07-01 20:31:43
748932637671223296,5616,2168,145807,2016-07-01 17:33:49
748705597323898880,2692,918,145807,2016-07-01 02:31:39
748699167502000129,4599,1529,145807,2016-07-01 02:06:06
748692773788876800,4115,1290,145807,2016-07-01 01:40:41
748575535303884801,5873,1916,145807,2016-06-30 17:54:50
748568946752774144,2140,647,145807,2016-06-30 17:28:39
